Stock Code,Financial Year,Announcement Date,Quarter,Revenue ('000),PBT ('000),NP ('000),NP to SH ('000),NP Margin,ROE,EPS,DPS,NAPS,QoQ,YoY
7031,30-Nov-2023,27-Jul-2023,31-May-2023,"16,579","1,466","1,003","1,003",6.05%,1.46%,1.05,0.00,0.7185,-28.66%,5.91%
7031,30-Nov-2023,19-Apr-2023,28-Feb-2023,"17,686","1,967","1,406","1,406",7.95%,2.08%,1.47,0.00,0.7084,"5,307.69%",57.80%
7031,30-Nov-2022,30-Jan-2023,30-Nov-2022,"15,376",625,26,26,0.17%,0.04%,0.03,0.00,0.6931,-84.24%,-98.24%
7031,30-Nov-2022,26-Oct-2022,31-Aug-2022,"14,198",299,165,165,1.16%,0.24%,0.17,0.00,0.6929,-82.58%,122.57%
7031,30-Nov-2022,27-Jul-2022,31-May-2022,"16,395","1,347",947,947,5.78%,1.41%,0.97,0.00,0.6903,6.29%,-27.15%
7031,30-Nov-2022,27-Apr-2022,28-Feb-2022,"14,532","1,121",891,891,6.13%,1.34%,0.91,0.00,0.6805,-39.72%,-40.72%
7031,30-Nov-2021,28-Jan-2022,30-Nov-2021,"17,168","2,403","1,478","1,478",8.61%,2.26%,1.52,0.00,0.6713,302.19%,26.00%
7031,30-Nov-2021,27-Oct-2021,31-Aug-2021,"5,712",-748,-731,-731,-12.80%,-1.14%,-0.75,0.00,0.6561,-156.23%,-136.06%
7031,30-Nov-2021,25-Aug-2021,31-May-2021,"15,637","1,641","1,300","1,300",8.31%,2.01%,1.33,0.00,0.6637,-13.51%,900.00%
7031,30-Nov-2021,21-Apr-2021,28-Feb-2021,"16,211","1,984","1,503","1,503",9.27%,2.37%,1.54,0.00,0.6503,28.13%,52.90%
7031,30-Nov-2020,29-Jan-2021,30-Nov-2020,"20,371","1,951","1,173","1,173",5.76%,2.21%,2.11,0.00,0.9562,-42.13%,-46.73%
7031,30-Nov-2020,28-Oct-2020,31-Aug-2020,"17,724","2,566","2,027","2,027",11.44%,3.81%,3.74,0.00,0.9805,"1,459.23%",125.47%
7031,30-Nov-2020,28-Jul-2020,31-May-2020,"6,554",173,130,130,1.98%,0.25%,0.24,0.00,0.9436,-86.78%,-88.91%
7031,30-Nov-2020,18-May-2020,29-Feb-2020,"11,364","1,356",983,983,8.65%,1.93%,1.81,0.00,0.9411,-55.36%,34.66%
7031,30-Nov-2019,21-Jan-2020,30-Nov-2019,"17,408","2,552","2,202","2,202",12.65%,4.39%,4.06,0.00,0.9262,144.94%,48.28%
7031,30-Nov-2019,24-Oct-2019,31-Aug-2019,"15,204","1,247",899,899,5.91%,1.87%,1.66,0.00,0.8856,-23.29%,177.47%
7031,30-Nov-2019,31-Jul-2019,31-May-2019,"16,919","1,646","1,172","1,172",6.93%,2.49%,2.16,0.00,0.869,60.55%,282.55%
7031,30-Nov-2019,29-Apr-2019,28-Feb-2019,"13,639","1,026",730,730,5.35%,1.59%,1.35,0.00,0.8474,-50.84%,860.42%
7031,30-Nov-2018,29-Jan-2019,30-Nov-2018,"16,117","1,641","1,476","1,485",9.16%,3.59%,2.99,0.00,0.8341,358.33%,201.23%
7031,30-Nov-2018,25-Oct-2018,31-Aug-2018,"12,031",479,325,324,2.70%,0.80%,0.66,0.00,0.8234,150.47%,140.75%
7031,30-Nov-2018,27-Jul-2018,31-May-2018,"11,964",-409,-640,-642,-5.35%,-1.59%,-1.30,0.00,0.8169,-568.75%,34.95%
7031,30-Nov-2018,25-Apr-2018,28-Feb-2018,"10,814",20,-125,-96,-1.16%,-0.23%,-0.19,0.00,0.8313,93.46%,-243.28%
7031,30-Nov-2017,26-Jan-2018,30-Nov-2017,"9,101","-1,583","-1,424","-1,467",-15.65%,-3.61%,-2.98,0.00,0.8244,-84.53%,-192.97%
7031,30-Nov-2017,25-Oct-2017,31-Aug-2017,"7,136",-888,-828,-795,-11.60%,-1.88%,-1.61,0.00,0.8572,19.45%,-568.07%
7031,30-Nov-2017,31-Jul-2017,31-May-2017,"6,182","-1,059","-1,058",-987,-17.11%,-2.29%,-2.00,0.00,0.8734,"-1,573.13%",-96.61%
7031,30-Nov-2017,27-Apr-2017,28-Feb-2017,"11,008",237,65,67,0.59%,0.15%,0.14,0.00,0.8933,-95.75%,109.56%
7031,30-Nov-2016,23-Jan-2017,30-Nov-2016,"17,069","1,871","1,676","1,578",9.82%,3.58%,3.20,0.00,0.8938,"1,426.05%",108.73%
7031,30-Nov-2016,27-Oct-2016,31-Aug-2016,"12,496",299,44,-119,0.35%,-0.28%,-0.24,0.00,0.8619,76.29%,-112.67%
7031,30-Nov-2016,28-Jul-2016,31-May-2016,"9,431",-491,-533,-502,-5.65%,-1.18%,-1.02,0.00,0.8637,28.39%,3.09%
7031,30-Nov-2016,28-Apr-2016,29-Feb-2016,"8,421",-627,-735,-701,-8.73%,-1.62%,-1.42,0.00,0.8767,-192.72%,-95.26%
7031,30-Nov-2015,29-Jan-2016,30-Nov-2015,"24,536",707,799,756,3.26%,1.72%,1.53,0.00,0.8909,-19.49%,-56.87%
7031,30-Nov-2015,28-Oct-2015,31-Aug-2015,"12,708","1,286",903,939,7.11%,2.18%,1.91,0.00,0.876,281.27%,569.50%
7031,30-Nov-2015,31-Jul-2015,31-May-2015,"10,985",-505,-526,-518,-4.79%,-1.23%,-1.05,0.00,0.8562,-44.29%,-21.03%
7031,30-Nov-2015,29-Apr-2015,28-Feb-2015,"8,427",-328,-366,-359,-4.34%,-0.84%,-0.73,0.00,0.8666,-120.48%,31.49%
7031,30-Nov-2014,27-Jan-2015,30-Nov-2014,"9,290","2,311","1,797","1,753",19.34%,4.07%,3.56,0.00,0.8738,976.50%,"1,017.80%"
7031,30-Nov-2014,28-Oct-2014,31-Aug-2014,"7,499",-189,-226,-200,-3.01%,-0.48%,-0.41,0.00,0.8382,53.27%,-202.56%
7031,30-Nov-2014,22-Jul-2014,31-May-2014,"8,672",-436,-440,-428,-5.07%,-0.98%,-0.87,0.00,0.8822,18.32%,-177.12%
7031,30-Nov-2014,28-Apr-2014,28-Feb-2014,"6,525",-502,-538,-524,-8.25%,-1.19%,-1.06,0.00,0.891,-174.35%,-199.81%
7031,30-Nov-2013,23-Jan-2014,30-Nov-2013,"8,810",-110,-136,-191,-1.54%,-0.43%,-0.39,0.00,0.9017,-197.95%,-117.64%
7031,30-Nov-2013,31-Oct-2013,31-Aug-2013,"9,707",330,189,195,1.95%,0.44%,0.40,0.00,0.9051,-64.86%,-82.11%
6351,31-Dec-2023,23-Aug-2023,30-Jun-2023,"343,693","23,650","17,744","17,744",5.16%,7.24%,10.79,5.00,1.49,-9.31%,18.47%
6351,31-Dec-2023,24-May-2023,31-Mar-2023,"372,815","25,759","19,566","19,566",5.25%,8.32%,11.90,5.00,1.43,-14.85%,-3.00%
6351,31-Dec-2022,27-Feb-2023,31-Dec-2022,"397,136","31,929","22,977","22,977",5.79%,9.08%,13.98,23.00,1.54,22.52%,"2,596.83%"
6351,31-Dec-2022,16-Nov-2022,30-Sep-2022,"371,790","24,488","18,754","18,754",5.04%,7.87%,11.41,5.00,1.45,25.21%,135.60%
6351,31-Dec-2022,24-Aug-2022,30-Jun-2022,"354,618","20,020","14,978","14,978",4.22%,6.56%,9.11,5.00,1.39,-25.75%,90.66%
6351,31-Dec-2022,25-May-2022,31-Mar-2022,"391,230","26,665","20,172","20,172",5.16%,9.09%,12.27,5.00,1.35,"2,267.61%",0.29%
6351,31-Dec-2021,23-Feb-2022,31-Dec-2021,"392,414","1,772",852,852,0.22%,0.40%,0.52,9.00,1.31,-89.30%,-80.04%
6351,31-Dec-2021,17-Nov-2021,30-Sep-2021,"383,933","10,542","7,960","7,960",2.07%,3.56%,4.84,5.00,1.36,1.32%,-49.01%
6351,31-Dec-2021,25-Aug-2021,30-Jun-2021,"355,912","10,661","7,856","7,856",2.21%,3.51%,4.78,5.00,1.36,-60.94%,-53.27%
6351,31-Dec-2021,25-May-2021,31-Mar-2021,"353,653","26,753","20,113","20,113",5.69%,9.00%,12.24,5.00,1.36,371.14%,97.09%
6351,31-Dec-2020,24-Feb-2021,31-Dec-2020,"316,083","5,022","4,269","4,269",1.35%,1.91%,2.60,12.50,1.36,-72.65%,-62.68%
6351,31-Dec-2020,18-Nov-2020,30-Sep-2020,"321,950","21,186","15,611","15,611",4.85%,6.83%,9.50,5.00,1.39,-7.14%,47.11%
6351,31-Dec-2020,19-Aug-2020,30-Jun-2020,"280,809","22,236","16,811","16,811",5.99%,7.63%,10.23,5.00,1.34,64.73%,-9.09%
6351,31-Dec-2020,23-Jun-2020,31-Mar-2020,"234,636","13,884","10,205","10,205",4.35%,4.81%,6.21,5.00,1.29,-10.80%,-3.86%
6351,31-Dec-2019,26-Feb-2020,31-Dec-2019,"252,998","11,500","11,440","11,440",4.52%,5.15%,6.96,12.50,1.35,7.80%,-47.82%
6351,31-Dec-2019,20-Nov-2019,30-Sep-2019,"235,065","14,242","10,612","10,612",4.51%,4.85%,6.46,5.00,1.33,-42.61%,-38.12%
6351,31-Dec-2019,21-Aug-2019,30-Jun-2019,"230,773","24,486","18,491","18,491",8.01%,8.52%,11.25,5.00,1.32,74.20%,147.80%
6351,31-Dec-2019,29-May-2019,31-Mar-2019,"247,491","14,323","10,615","10,615",4.29%,5.12%,6.46,5.00,1.26,-51.58%,33.10%
6351,31-Dec-2018,26-Feb-2019,31-Dec-2018,"248,964","27,431","21,925","21,925",8.81%,10.10%,13.34,12.50,1.32,27.86%,62.77%
6351,31-Dec-2018,14-Nov-2018,30-Sep-2018,"260,208","21,474","17,148","17,148",6.59%,8.48%,10.43,5.00,1.23,129.80%,14.69%
6351,31-Dec-2018,20-Aug-2018,30-Jun-2018,"227,779","10,307","7,462","7,462",3.28%,3.85%,4.54,5.00,1.18,-6.43%,-49.48%
6351,31-Dec-2018,16-May-2018,31-Mar-2018,"235,321","10,969","7,975","7,975",3.39%,4.11%,4.85,5.00,1.18,-40.79%,-15.63%
6351,31-Dec-2017,27-Feb-2018,31-Dec-2017,"251,351","17,834","13,470","13,470",5.36%,6.30%,8.19,12.50,1.30,-9.91%,17.11%
6351,31-Dec-2017,15-Nov-2017,30-Sep-2017,"243,652","19,439","14,952","14,952",6.14%,7.16%,9.10,5.00,1.27,1.23%,-20.97%
6351,31-Dec-2017,23-Aug-2017,30-Jun-2017,"252,060","19,915","14,770","14,770",5.86%,7.30%,8.98,5.00,1.23,56.26%,139.00%
6351,31-Dec-2017,17-May-2017,31-Mar-2017,"237,151","13,313","9,452","9,452",3.99%,4.83%,5.75,5.00,1.19,-17.82%,-47.63%
6351,31-Dec-2016,22-Feb-2017,31-Dec-2016,"250,997","14,593","11,502","11,502",4.58%,5.47%,7.00,15.00,1.28,-39.21%,126.55%
6351,31-Dec-2016,16-Nov-2016,30-Sep-2016,"261,692","23,609","18,920","18,920",7.23%,9.13%,11.51,5.00,1.26,206.15%,60.56%
6351,31-Dec-2016,17-Aug-2016,30-Jun-2016,"268,871","9,943","6,180","6,180",2.30%,3.13%,3.76,5.00,1.20,-65.76%,-39.58%
6351,31-Dec-2016,17-May-2016,31-Mar-2016,"305,941","24,863","18,047","18,047",5.90%,9.07%,10.98,5.00,1.21,255.47%,-50.88%
6351,31-Dec-2015,22-Feb-2016,31-Dec-2015,"268,275","9,423","5,077","5,077",1.89%,2.47%,3.09,15.00,1.25,-56.92%,-78.19%
6351,31-Dec-2015,18-Nov-2015,30-Sep-2015,"241,677","16,555","11,784","11,784",4.88%,5.43%,7.17,10.00,1.32,15.20%,-52.90%
6351,31-Dec-2015,19-Aug-2015,30-Jun-2015,"187,985","13,299","10,229","10,229",5.44%,4.64%,6.22,10.00,1.34,-72.16%,-60.87%
6351,31-Dec-2015,15-May-2015,31-Mar-2015,"321,987","50,041","36,838","36,744",11.44%,16.20%,22.41,10.00,1.38,57.83%,44.05%
6351,31-Dec-2014,10-Feb-2015,31-Dec-2014,"229,877","32,449","23,233","23,281",10.11%,10.04%,14.13,25.00,1.41,-6.95%,-19.74%
6351,31-Dec-2014,12-Nov-2014,30-Sep-2014,"219,119","32,632","25,018","25,019",11.42%,11.11%,15.22,10.00,1.37,-4.30%,-24.80%
6351,31-Dec-2014,13-Aug-2014,30-Jun-2014,"193,514","35,217","26,140","26,142",13.51%,12.14%,15.90,10.00,1.31,2.49%,10.03%
6351,31-Dec-2014,07-May-2014,31-Mar-2014,"213,294","34,316","25,457","25,508",11.94%,12.32%,15.49,10.00,1.26,-12.06%,10.70%
6351,31-Dec-2013,25-Feb-2014,31-Dec-2013,"197,434","36,311","28,906","29,007",14.64%,12.34%,17.58,32.50,1.43,-12.82%,10.55%
6351,31-Dec-2013,07-Nov-2013,30-Sep-2013,"237,566","45,720","33,272","33,272",14.01%,14.99%,20.24,10.00,1.35,40.03%,24.88%
7083,30-Apr-2023,28-Jun-2023,30-Apr-2023,"37,982","16,519","15,262","15,075",40.18%,4.54%,13.84,0.00,3.05,"1,077.73%",297.97%
7083,30-Apr-2023,27-Mar-2023,31-Jan-2023,"35,346","2,627","2,193","1,280",6.20%,0.40%,1.18,0.00,2.93,-76.79%,-87.96%
7083,30-Apr-2023,16-Dec-2022,31-Oct-2022,"35,749","6,583","6,370","5,516",17.82%,1.75%,5.06,2.00,2.90,301.16%,-19.63%
7083,30-Apr-2023,28-Sep-2022,31-Jul-2022,"27,072","2,490","2,332","1,375",8.61%,0.43%,1.26,0.00,2.92,-63.70%,-83.18%
7083,30-Apr-2022,29-Jun-2022,30-Apr-2022,"28,026","5,304","4,764","3,788",17.00%,1.17%,3.48,0.00,2.96,-64.38%,27.89%
7083,30-Apr-2022,25-Mar-2022,31-Jan-2022,"33,357","16,207","15,535","10,635",46.57%,3.54%,9.76,0.00,2.76,54.96%,91.79%
7083,30-Apr-2022,17-Dec-2021,31-Oct-2021,"29,205","8,027","7,465","6,863",25.56%,2.34%,6.30,2.00,2.69,-16.07%,187.88%
7083,30-Apr-2022,24-Sep-2021,31-Jul-2021,"26,999","9,436","8,933","8,177",33.09%,2.87%,7.51,0.00,2.62,176.06%,49.24%
7083,30-Apr-2021,28-Jun-2021,30-Apr-2021,"30,088","3,541","3,136","2,962",10.42%,1.05%,2.72,0.00,2.58,-46.58%,"1,551.96%"
7083,30-Apr-2021,25-Mar-2021,31-Jan-2021,"32,939","6,944","6,055","5,545",18.38%,2.04%,5.09,0.00,2.50,132.59%,327.53%
7083,30-Apr-2021,16-Dec-2020,31-Oct-2020,"26,877","3,487","2,783","2,384",10.35%,0.93%,2.19,2.00,2.35,-56.49%,-16.06%
7083,30-Apr-2021,24-Sep-2020,31-Jul-2020,"27,585","6,104","5,331","5,479",19.33%,2.09%,5.03,0.00,2.41,"2,785.78%",64.88%
7083,30-Apr-2020,29-Jun-2020,30-Apr-2020,"20,657","-1,051",-280,-204,-1.36%,-0.08%,-0.19,0.00,2.35,-115.73%,90.92%
7083,30-Apr-2020,24-Mar-2020,31-Jan-2020,"30,251","2,340","1,721","1,297",5.69%,0.48%,1.19,0.00,2.48,-54.33%,13.87%
7083,30-Apr-2020,19-Dec-2019,31-Oct-2019,"30,040","4,286","3,719","2,840",12.38%,1.05%,2.61,2.00,2.49,-14.54%,12.92%
7083,30-Apr-2020,25-Sep-2019,31-Jul-2019,"29,909","3,797","3,528","3,323",11.80%,1.23%,3.05,0.00,2.47,247.89%,33.24%
7083,30-Apr-2019,01-Jul-2019,30-Apr-2019,"18,731","-2,481","-2,361","-2,247",-12.60%,-0.83%,-2.06,0.00,2.48,-297.28%,-189.03%
7083,30-Apr-2019,21-Mar-2019,31-Jan-2019,"33,115","1,557","1,092","1,139",3.30%,0.48%,1.06,0.00,2.22,-54.71%,-54.26%
7083,30-Apr-2019,20-Dec-2018,31-Oct-2018,"40,166","3,115","2,722","2,515",6.78%,1.03%,2.26,2.00,2.19,0.84%,55.73%
7083,30-Apr-2019,21-Sep-2018,31-Jul-2018,"37,768","2,843","2,593","2,494",6.87%,1.00%,4.47,0.00,4.45,-1.19%,-19.73%
7083,30-Apr-2018,28-Jun-2018,30-Apr-2018,"27,603","2,953","2,204","2,524",7.98%,1.00%,4.50,0.00,4.48,1.37%,16.10%
7083,30-Apr-2018,22-Mar-2018,31-Jan-2018,"38,719","3,160","2,990","2,490",7.72%,1.00%,4.44,0.00,4.44,54.18%,18.97%
7083,30-Apr-2018,19-Dec-2017,31-Oct-2017,"34,609","2,279","1,946","1,615",5.62%,0.67%,2.88,1.00,4.31,-48.02%,-53.55%
7083,30-Apr-2018,21-Sep-2017,31-Jul-2017,"38,948","3,828","3,171","3,107",8.14%,1.28%,5.54,0.00,4.31,42.92%,-9.60%
7083,30-Apr-2017,28-Jun-2017,30-Apr-2017,"36,426","3,780","2,222","2,174",6.10%,0.92%,3.87,0.00,4.22,3.87%,-16.67%
7083,30-Apr-2017,21-Mar-2017,31-Jan-2017,"37,372","2,728","1,838","2,093",4.92%,0.91%,3.73,0.00,4.12,-39.80%,-46.50%
7083,30-Apr-2017,29-Dec-2016,31-Oct-2016,"39,110","4,134","3,664","3,477",9.37%,1.53%,6.20,3.25,4.05,1.16%,-3.09%
7083,30-Apr-2017,29-Sep-2016,31-Jul-2016,"40,573","4,407","3,579","3,437",8.82%,1.53%,6.12,0.00,4.00,31.74%,9.81%
7083,30-Apr-2016,27-Jun-2016,30-Apr-2016,"42,371","2,717","2,620","2,609",6.18%,1.17%,4.65,0.00,3.97,-33.31%,115.26%
7083,30-Apr-2016,24-Mar-2016,31-Jan-2016,"35,053","4,716","4,055","3,912",11.57%,1.76%,6.96,0.00,3.95,9.03%,186.80%
7083,30-Apr-2016,22-Dec-2015,31-Oct-2015,"41,414","4,604","3,246","3,588",7.84%,1.64%,6.39,3.00,3.90,14.63%,118.25%
7083,30-Apr-2016,23-Sep-2015,31-Jul-2015,"38,199","3,229","2,419","3,130",6.33%,1.46%,5.56,0.00,3.81,158.25%,17.71%
7083,30-Apr-2015,26-Jun-2015,30-Apr-2015,"38,785",45,561,"1,212",1.45%,0.59%,2.16,0.00,3.69,-11.14%,93.30%
7083,30-Apr-2015,23-Mar-2015,31-Jan-2015,"36,778","3,458","2,071","1,364",5.63%,0.65%,2.40,0.00,3.71,-17.03%,-50.07%
7083,30-Apr-2015,23-Dec-2014,31-Oct-2014,"31,187","1,811","1,361","1,644",4.36%,0.78%,2.89,3.00,3.69,-38.17%,-26.51%
7083,30-Apr-2015,25-Sep-2014,31-Jul-2014,"37,489","2,896","2,351","2,659",6.27%,1.27%,4.66,0.00,3.67,324.08%,-35.13%
7083,30-Apr-2014,26-Jun-2014,30-Apr-2014,"29,936",-241,-725,627,-2.42%,0.37%,1.13,0.00,3.00,-77.05%,-60.91%
7083,30-Apr-2014,27-Mar-2014,31-Jan-2014,"37,879","3,751","2,659","2,732",7.02%,1.55%,4.75,0.00,3.06,22.13%,-18.96%
7083,30-Apr-2014,24-Dec-2013,31-Oct-2013,"35,195","3,227","2,445","2,237",6.95%,1.29%,3.89,5.50,3.02,-45.43%,7.60%
7083,30-Apr-2014,25-Sep-2013,31-Jul-2013,"37,314","5,128","4,716","4,099",12.64%,2.45%,7.12,0.00,2.91,155.55%,64.49%
4758,31-May-2023,14-Jul-2023,31-May-2023,"478,248","19,676","18,766","18,180",3.92%,3.92%,2.04,1.00,0.52,11.15%,-43.05%
4758,31-May-2023,18-Apr-2023,28-Feb-2023,"483,948","22,285","16,406","16,356",3.39%,3.68%,1.84,0.00,0.50,-20.45%,8.05%
4758,31-May-2023,17-Jan-2023,30-Nov-2022,"531,252","26,554","21,303","20,560",4.01%,4.77%,2.34,0.00,0.49,2.64%,70.23%
4758,31-May-2023,17-Oct-2022,31-Aug-2022,"549,805","27,295","20,352","20,031",3.70%,4.93%,2.31,0.00,0.47,-37.25%,121.58%
4758,31-May-2022,19-Jul-2022,31-May-2022,"565,448","14,918","-5,842","31,922",-1.03%,9.07%,12.81,0.33,1.39,110.87%,319.42%
4758,31-May-2022,20-Apr-2022,28-Feb-2022,"510,014","26,638","9,856","15,138",1.93%,5.01%,6.12,0.00,1.22,25.34%,113.69%
4758,31-May-2022,17-Jan-2022,30-Nov-2021,"532,912","23,991","15,776","12,078",2.96%,3.07%,4.92,0.00,1.60,33.61%,95.12%
4758,31-May-2022,28-Oct-2021,31-Aug-2021,"404,729","12,646","9,295","9,040",2.30%,2.41%,3.70,0.00,1.54,18.78%,195.42%
4758,31-May-2021,29-Jul-2021,31-May-2021,"445,891","16,454","13,694","7,611",3.07%,2.14%,3.19,0.00,1.49,7.44%,164.51%
4758,31-May-2021,28-Apr-2021,28-Feb-2021,"389,200","14,749","9,620","7,084",2.47%,2.04%,2.98,0.00,1.46,14.44%,"4,193.33%"
4758,31-May-2021,26-Jan-2021,30-Nov-2020,"357,265","13,199","8,218","6,190",2.30%,1.81%,2.59,0.00,1.43,102.29%,393.62%
4758,31-May-2021,27-Oct-2020,31-Aug-2020,"346,120","7,529","1,954","3,060",0.56%,0.91%,1.28,0.00,1.40,125.93%,347.37%
4758,31-May-2020,30-Jul-2020,31-May-2020,"309,448","-10,170","-17,128","-11,799",-5.54%,-3.42%,-5.30,0.00,1.55,"-7,250.91%",-214.18%
4758,31-May-2020,15-May-2020,29-Feb-2020,"360,502",473,"-1,893",165,-0.53%,0.05%,0.07,0.00,1.38,0.00%,104.27%
4758,31-May-2020,,28-Feb-2020,"360,502",473,"-1,893",165,-0.53%,0.00%,0.07,0.00,0.00,-86.84%,104.27%
4758,31-May-2020,22-Jan-2020,30-Nov-2019,"398,065","4,991",910,"1,254",0.23%,0.41%,0.56,0.00,1.38,83.33%,-30.41%
4758,31-May-2020,29-Oct-2019,31-Aug-2019,"404,270","3,874",-781,684,-0.19%,0.22%,0.30,0.00,1.35,-93.38%,-90.25%
4758,31-May-2019,29-Jul-2019,31-May-2019,"480,918","6,187",160,"10,334",0.03%,3.63%,4.91,0.00,1.35,367.24%,21.43%
4758,31-May-2019,26-Apr-2019,28-Feb-2019,"433,730","-5,786","-11,579","-3,867",-2.67%,-1.40%,-1.84,0.00,1.31,-314.59%,-159.15%
4758,31-May-2019,24-Jan-2019,30-Nov-2018,"545,482","7,141",872,"1,802",0.16%,0.62%,0.84,0.00,1.35,-74.32%,26.54%
4758,31-May-2019,25-Oct-2018,31-Aug-2018,"527,587","12,430","8,464","7,018",1.60%,2.20%,3.26,0.00,1.48,-17.53%,532.82%
4758,31-May-2018,26-Jul-2018,31-May-2018,"580,075","12,866","6,815","8,510",1.17%,2.69%,3.95,0.00,1.47,30.16%,118.54%
4758,31-May-2018,30-Apr-2018,28-Feb-2018,"457,468","14,326","10,509","6,538",2.30%,2.14%,3.04,0.00,1.42,359.13%,-44.13%
4758,31-May-2018,26-Jan-2018,30-Nov-2017,"497,731","12,820","5,783","1,424",1.16%,0.47%,0.66,0.00,1.40,28.40%,63.49%
4758,31-May-2018,26-Oct-2017,31-Aug-2017,"419,535","7,016","2,554","1,109",0.61%,0.37%,0.52,0.00,1.41,-71.52%,60.26%
4758,31-May-2017,27-Jul-2017,31-May-2017,"477,477","11,014","7,612","3,894",1.59%,1.29%,1.81,0.00,1.40,-66.72%,175.03%
4758,31-May-2017,26-Apr-2017,28-Feb-2017,"462,127","21,015","15,320","11,702",3.32%,3.91%,5.44,0.00,1.39,"1,243.51%","5,517.59%"
4758,31-May-2017,25-Jan-2017,30-Nov-2016,"403,753","14,949","5,829",871,1.44%,0.30%,0.40,0.00,1.34,25.87%,200.93%
4758,31-May-2017,26-Oct-2016,31-Aug-2016,"356,149","4,203",255,692,0.07%,0.24%,0.32,0.00,1.31,113.33%,195.98%
4758,31-May-2016,29-Jul-2016,31-May-2016,"372,346","2,745","1,045","-5,190",0.28%,-1.83%,-2.41,0.00,1.31,"-2,302.78%",-217.93%
4758,31-May-2016,27-Apr-2016,29-Feb-2016,"331,671","3,769",258,-216,0.08%,-0.07%,-0.10,0.00,1.34,74.97%,90.49%
4758,31-May-2016,29-Jan-2016,30-Nov-2015,"409,682","6,098",838,-863,0.20%,-0.30%,-0.40,0.00,1.34,-19.69%,-88.84%
4758,31-May-2016,28-Oct-2015,31-Aug-2015,"395,613","4,610",201,-721,0.05%,-0.25%,-0.33,0.00,1.34,-116.38%,-245.95%
4758,31-May-2015,30-Jul-2015,31-May-2015,"408,648","15,814","4,383","4,401",1.07%,1.55%,2.03,0.00,1.31,293.71%,"1,249.09%"
4758,31-May-2015,30-Apr-2015,28-Feb-2015,"339,636","3,115","-3,011","-2,272",-0.89%,-0.81%,-1.05,0.00,1.29,-397.16%,-160.39%
4758,31-May-2015,30-Jan-2015,30-Nov-2014,"389,942","5,784","1,886",-457,0.48%,-0.16%,-0.21,0.00,1.30,-192.51%,-110.15%
4758,31-May-2015,23-Oct-2014,31-Aug-2014,"414,250","5,014","2,003",494,0.48%,0.18%,0.23,0.00,1.29,228.98%,-70.65%
4758,31-May-2014,25-Jul-2014,31-May-2014,"448,311","6,136",327,-383,0.07%,-0.14%,-0.18,1.00,1.29,-110.18%,91.41%
4758,31-May-2014,30-Apr-2014,28-Feb-2014,"397,533","18,327","14,227","3,762",3.58%,1.35%,1.74,0.00,1.29,-16.47%,240.16%
4758,31-May-2014,27-Jan-2014,30-Nov-2013,"528,072","11,800","7,011","4,504",1.33%,1.61%,2.08,0.00,1.29,167.62%,151.83%
6556,31-Dec-2023,29-Aug-2023,30-Jun-2023,"593,643","-8,537",101,643,0.02%,0.05%,0.11,0.00,2.10,103.05%,-98.11%
6556,31-Dec-2023,29-May-2023,31-Mar-2023,"670,726","-35,518","-21,354","-21,075",-3.18%,-1.80%,-3.75,1.25,2.09,68.15%,-164.01%
6556,31-Dec-2022,27-Feb-2023,31-Dec-2022,"795,036","-93,022","-66,443","-66,164",-8.36%,-5.56%,-11.79,0.00,2.12,50.43%,-500.12%
6556,31-Dec-2022,29-Nov-2022,30-Sep-2022,"760,784","-182,184","-133,713","-133,482",-17.58%,-10.61%,-23.88,1.25,2.25,-491.56%,-293.23%
6556,31-Dec-2022,26-Aug-2022,30-Jun-2022,"805,938","29,732","34,090","34,090",4.23%,2.45%,6.11,0.00,2.49,3.54%,-59.27%
6556,31-Dec-2022,27-May-2022,31-Mar-2022,"673,214","42,184","32,925","32,925",4.89%,2.41%,6.01,1.25,2.49,99.11%,-55.27%
6556,31-Dec-2021,28-Feb-2022,31-Dec-2021,"739,250","10,336","16,536","16,536",2.24%,1.25%,3.05,6.00,2.44,-76.06%,166.37%
6556,31-Dec-2021,29-Nov-2021,30-Sep-2021,"405,691","63,083","69,080","69,080",17.03%,5.29%,12.74,1.25,2.41,-17.47%,465.19%
6556,31-Dec-2021,26-Aug-2021,30-Jun-2021,"674,073","100,230","83,698","83,698",12.42%,6.61%,15.48,6.00,2.34,13.70%,247.56%
6556,31-Dec-2021,28-May-2021,31-Mar-2021,"576,690","82,016","73,615","73,615",12.77%,6.23%,13.64,1.25,2.19,"1,085.81%",340.90%
6556,31-Dec-2020,22-Mar-2021,31-Dec-2020,"539,423","9,845","6,208","6,208",1.15%,0.56%,1.15,0.00,2.05,132.82%,-68.20%
6556,31-Dec-2020,27-Nov-2020,30-Sep-2020,"560,212","2,606","-18,916","-18,916",-3.38%,-1.71%,-3.51,1.25,2.05,66.65%,70.91%
6556,31-Dec-2020,27-Aug-2020,30-Jun-2020,"345,892","-51,883","-56,721","-56,721",-16.40%,-5.05%,-10.51,0.00,2.08,-85.62%,-50.25%
6556,31-Dec-2020,30-Jun-2020,31-Mar-2020,"445,672","-34,874","-30,558","-30,558",-6.86%,-2.60%,-5.66,1.25,2.18,-256.52%,-363.14%
6556,31-Dec-2019,24-Feb-2020,31-Dec-2019,"603,706","-15,993","19,523","19,523",3.23%,1.62%,3.62,0.00,2.23,130.02%,-40.87%
